date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:44:32	114526/114526	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:44:24%20GMT	http://shtheme.net/demosd/cruise/?page_id=110	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index9e1d.html	(from http://shtheme.net/demosd/cruise/)
21:44:37	105308/105308	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Dec%202018%2004:13:07%20GMT	http://shtheme.net/demosd/cruise/wp-content/uploads/2016/05/offer1.jpg	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/wp-content/uploads/2016/05/offer1.jpg	(from http://shtheme.net/demosd/cruise/)
21:44:42	2213/2213	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Dec%202018%2004:13:08%20GMT	http://shtheme.net/demosd/cruise/wp-content/uploads/2016/07/mastercard.png	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/wp-content/uploads/2016/07/mastercard.png	(from http://shtheme.net/demosd/cruise/)
21:44:45	1432/1432	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Dec%202018%2004:13:08%20GMT	http://shtheme.net/demosd/cruise/wp-content/uploads/2016/07/visa.png	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/wp-content/uploads/2016/07/visa.png	(from http://shtheme.net/demosd/cruise/)
21:44:48	2932/2932	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Dec%202018%2004:13:07%20GMT	http://shtheme.net/demosd/cruise/wp-content/uploads/2016/07/american-express.png	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/wp-content/uploads/2016/07/american-express.png	(from http://shtheme.net/demosd/cruise/)
21:44:49	83/83	---M--	409	error ('Conflict')	text/html	date:Fri,%2012%20Jul%202019%2014:44:48%20GMT	http://shtheme.net/demosd/cruise/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.0.5	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/wp-content/plugins/contact-form-7/includes/js/scripts1748.js	(from http://shtheme.net/demosd/cruise/)
21:44:52	155420/155420	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Dec%202018%2004:13:07%20GMT	http://shtheme.net/demosd/cruise/wp-content/uploads/2016/05/tour6.jpg	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/wp-content/uploads/2016/05/tour6.jpg	(from http://shtheme.net/demosd/cruise/)
21:44:53	104795/104795	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Dec%202018%2004:13:07%20GMT	http://shtheme.net/demosd/cruise/wp-content/uploads/2016/05/tour5.jpg	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/wp-content/uploads/2016/05/tour5.jpg	(from http://shtheme.net/demosd/cruise/)
21:44:54	9563/9563	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Dec%202018%2004:13:06%20GMT	http://shtheme.net/demosd/cruise/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min44fd.js	(from http://shtheme.net/demosd/cruise/)
21:44:54	277/277	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Dec%202018%2004:13:06%20GMT	http://shtheme.net/demosd/cruise/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=2.6.6	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.47d7ad.delayed	(from http://shtheme.net/demosd/cruise/)
21:44:56	231945/231945	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Dec%202018%2004:13:07%20GMT	http://shtheme.net/demosd/cruise/wp-content/uploads/2016/05/offer2.jpg	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/wp-content/uploads/2016/05/offer2.jpg	(from http://shtheme.net/demosd/cruise/)
21:44:56	117207/117207	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:44:52%20GMT	http://shtheme.net/demosd/cruise/?page_id=88	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index411e.html	(from http://shtheme.net/demosd/cruise/)
21:44:56	116981/116981	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:44:54%20GMT	http://shtheme.net/demosd/cruise/?page_id=69	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index0743.html	(from http://shtheme.net/demosd/cruise/)
21:44:58	1412/1412	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Dec%202018%2004:13:06%20GMT	http://shtheme.net/demosd/cruise/wp-content/plugins/woocommerce/assets/js/jquery-cookie/jquery.cookie.min.js?ver=1.4.1	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/wp-content/plugins/woocommerce/assets/js/jquery-cookie/jquery.cookie.min330a.js	(from http://shtheme.net/demosd/cruise/)
21:44:58	106603/106603	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:44:55%20GMT	http://shtheme.net/demosd/cruise/?page_id=90	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/indexa442.html	(from http://shtheme.net/demosd/cruise/)
21:44:58	2401/2401	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Dec%202018%2004:13:06%20GMT	http://shtheme.net/demosd/cruise/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=2.6.6	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.mind7ad.js	(from http://shtheme.net/demosd/cruise/)
21:44:59	111719/111719	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:44:57%20GMT	http://shtheme.net/demosd/cruise/?page_id=92	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index487c.html	(from http://shtheme.net/demosd/cruise/)
21:45:01	101380/101380	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:44:57%20GMT	http://shtheme.net/demosd/cruise/?page_id=94	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/indexfd26.html	(from http://shtheme.net/demosd/cruise/)
21:45:04	125623/125623	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:44:59%20GMT	http://shtheme.net/demosd/cruise/?page_id=44	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/indexb60b.html	(from http://shtheme.net/demosd/cruise/)
21:45:05	123438/123438	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:44:59%20GMT	http://shtheme.net/demosd/cruise/?tour=wonderful-france	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index681d.html	(from http://shtheme.net/demosd/cruise/)
21:45:06	10164/10164	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Dec%202018%2004:13:07%20GMT	http://shtheme.net/demosd/cruise/wp-content/themes/cruise/assets/js/respond.js?ver=4.9.8	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/wp-content/themes/cruise/assets/js/respond5010.js	(from http://shtheme.net/demosd/cruise/)
21:45:08	123483/123483	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:45:05%20GMT	http://shtheme.net/demosd/cruise/?page_id=42	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/indexbece.html	(from http://shtheme.net/demosd/cruise/)
21:45:11	108930/108930	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:45:06%20GMT	http://shtheme.net/demosd/cruise/?car=audi-r8-4	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index52e7.html	(from http://shtheme.net/demosd/cruise/)
21:45:12	114849/114849	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:45:07%20GMT	http://shtheme.net/demosd/cruise/?page_id=55	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index2928.html	(from http://shtheme.net/demosd/cruise/)
21:45:13	116657/116657	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:45:07%20GMT	http://shtheme.net/demosd/cruise/?cruise=7-night-royal-cruise	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index99dd.html	(from http://shtheme.net/demosd/cruise/)
21:45:16	35951/35951	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Dec%202018%2004:13:07%20GMT	http://shtheme.net/demosd/cruise/wp-content/themes/cruise/assets/js/bootstrap.min.js?ver=4.9.8	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/wp-content/themes/cruise/assets/js/bootstrap.min5010.js	(from http://shtheme.net/demosd/cruise/)
21:45:17	111976/111976	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:45:12%20GMT	http://shtheme.net/demosd/cruise/?page_id=22	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index97bb.html	(from http://shtheme.net/demosd/cruise/)
21:45:21	111146/111146	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:45:15%20GMT	http://shtheme.net/demosd/cruise/?page_id=20	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index0d2a.html	(from http://shtheme.net/demosd/cruise/)
21:45:22	30062/30062	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Dec%202018%2004:13:07%20GMT	http://shtheme.net/demosd/cruise/wp-content/themes/cruise/assets/js/bootstrap-select.min.js?ver=4.9.8	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/wp-content/themes/cruise/assets/js/bootstrap-select.min5010.js	(from http://shtheme.net/demosd/cruise/)
21:45:22	105676/105676	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:45:17%20GMT	http://shtheme.net/demosd/cruise/?page_id=24	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index16e4.html	(from http://shtheme.net/demosd/cruise/)
21:45:24	8182/8182	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Dec%202018%2004:13:07%20GMT	http://shtheme.net/demosd/cruise/wp-content/themes/cruise/assets/plugins/wow.min.js?ver=4.9.8	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/wp-content/themes/cruise/assets/plugins/wow.min5010.js	(from http://shtheme.net/demosd/cruise/)
21:45:27	103382/103382	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:45:22%20GMT	http://shtheme.net/demosd/cruise/?p=15	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/indexa1ca.html	(from http://shtheme.net/demosd/cruise/)
21:45:28	22034/22034	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Dec%202018%2004:13:07%20GMT	http://shtheme.net/demosd/cruise/wp-content/themes/cruise/assets/plugins/jquery.flexslider-min.js?ver=4.9.8	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/wp-content/themes/cruise/assets/plugins/jquery.flexslider-min5010.js	(from http://shtheme.net/demosd/cruise/)
21:45:29	110880/110880	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:45:23%20GMT	http://shtheme.net/demosd/cruise/?p=13	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index2dc4.html	(from http://shtheme.net/demosd/cruise/)
21:45:30	11625/11625	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Dec%202018%2004:13:07%20GMT	http://shtheme.net/demosd/cruise/wp-content/themes/cruise/assets/plugins/supersized.3.1.3.min.js?ver=4.9.8	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/wp-content/themes/cruise/assets/plugins/supersized.3.1.3.min5010.js	(from http://shtheme.net/demosd/cruise/)
21:45:32	6244/6244	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Dec%202018%2004:13:07%20GMT	http://shtheme.net/demosd/cruise/wp-content/themes/cruise/assets/js/js.js?ver=4.9.8	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/wp-content/themes/cruise/assets/js/js5010.js	(from http://shtheme.net/demosd/cruise/)
21:45:32	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2012%20Jul%202019%2014:45:30%20GMT	http://shtheme.net/demosd/cruise/?page_id=338	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index9898.html	(from http://shtheme.net/demosd/cruise/)
21:45:33	475/475	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Dec%202018%2004:13:07%20GMT	http://shtheme.net/demosd/cruise/wp-content/themes/cruise/assets/js/slider.js?ver=4.9.8	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/wp-content/themes/cruise/assets/js/slider5010.js	(from http://shtheme.net/demosd/cruise/)
21:45:34	109481/109481	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:45:29%20GMT	http://shtheme.net/demosd/cruise/?p=10	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index64b4.html	(from http://shtheme.net/demosd/cruise/)
21:45:36	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2012%20Jul%202019%2014:45:34%20GMT	http://shtheme.net/demosd/cruise/?page_id=340	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index4a1e.html	(from http://shtheme.net/demosd/cruise/)
21:45:38	3645/3645	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Dec%202018%2004:13:07%20GMT	http://shtheme.net/demosd/cruise/wp-content/themes/cruise/assets/js/home1.js?ver=4.9.8	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/wp-content/themes/cruise/assets/js/home15010.js	(from http://shtheme.net/demosd/cruise/)
21:45:38	131197/131197	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:45:33%20GMT	http://shtheme.net/demosd/cruise/?page_id=339	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/indexd489.html	(from http://shtheme.net/demosd/cruise/)
21:45:41	14588/14588	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Dec%202018%2004:13:06%20GMT	http://shtheme.net/demosd/cruise/wp-content/plugins/mega_main_menu/src/js/frontend.js?ver=2.1.7	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/wp-content/plugins/mega_main_menu/src/js/frontende7f3.js	(from http://shtheme.net/demosd/cruise/)
21:45:41	106295/106295	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:45:36%20GMT	http://shtheme.net/demosd/cruise/?product=cruise-1	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index14be.html	(from http://shtheme.net/demosd/cruise/)
21:45:42	1398/1398	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Dec%202018%2004:13:08%20GMT	http://shtheme.net/demosd/cruise/wp-includes/js/wp-embed.min.js?ver=4.9.8	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/wp-includes/js/wp-embed.min5010.js	(from http://shtheme.net/demosd/cruise/)
21:45:44	240466/240466	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Dec%202018%2004:13:07%20GMT	http://shtheme.net/demosd/cruise/wp-content/themes/cruise/assets/js/jquery-ui.min.js?ver=4.9.8	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/wp-content/themes/cruise/assets/js/jquery-ui.min5010.js	(from http://shtheme.net/demosd/cruise/)
21:45:44	98952/98952	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:45:39%20GMT	http://shtheme.net/demosd/cruise/?page_id=285	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index730a.html	(from http://shtheme.net/demosd/cruise/)
21:45:45	101987/101987	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:45:42%20GMT	http://shtheme.net/demosd/cruise/?page_id=266	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/indexf058.html	(from http://shtheme.net/demosd/cruise/)
21:45:47	100017/100017	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:45:43%20GMT	http://shtheme.net/demosd/cruise/?page_id=192	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index267b.html	(from http://shtheme.net/demosd/cruise/)
21:45:47	19075/19075	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Dec%202018%2004:13:06%20GMT	http://shtheme.net/demosd/cruise/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=4.11.2	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min2720.js	(from http://shtheme.net/demosd/cruise/)
21:45:48	51/51	---MCZ	200	added ('OK')	text/plain	date:Fri,%2012%20Jul%202019%2014:45:45%20GMT	http://fonts.googleapis.com/robots.txt		(from http://shtheme.net/demosd/cruise/)
21:45:48	99971/99971	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:45:44%20GMT	http://shtheme.net/demosd/cruise/?page_id=190	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index4553.html	(from http://shtheme.net/demosd/cruise/)
21:45:50	95876/95876	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jul%202019%2014:45:47%20GMT	http://shtheme.net/demosd/cruise/?p=71	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index6cf3.html	(from http://shtheme.net/demosd/cruise/)
21:45:50	95876/95876	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jul%202019%2014:45:48%20GMT	http://shtheme.net/demosd/cruise/?p=72	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/indexae74.html	(from http://shtheme.net/demosd/cruise/)
21:45:50	237/237	---M--	200	added ('OK')	text/plain	date:Fri,%2012%20Jan%202018%2002:52:14%20GMT	http://s.w.org/robots.txt		(from http://shtheme.net/demosd/cruise/)
21:45:53	109305/109305	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:45:49%20GMT	http://shtheme.net/demosd/cruise/?p=138	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index1a26.html	(from http://shtheme.net/demosd/cruise/)
21:45:53	109497/109497	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:45:49%20GMT	http://shtheme.net/demosd/cruise/?p=137	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index60d6.html	(from http://shtheme.net/demosd/cruise/)
21:45:54	109544/109544	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:45:51%20GMT	http://shtheme.net/demosd/cruise/?p=134	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index47f2.html	(from http://shtheme.net/demosd/cruise/)
21:45:56	95890/95890	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jul%202019%2014:45:52%20GMT	http://shtheme.net/demosd/cruise/?p=79	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index6ffe.html	(from http://shtheme.net/demosd/cruise/)
21:45:57	95882/95882	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jul%202019%2014:45:53%20GMT	http://shtheme.net/demosd/cruise/?p=78	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index7896.html	(from http://shtheme.net/demosd/cruise/)
21:45:58	95878/95878	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jul%202019%2014:45:54%20GMT	http://shtheme.net/demosd/cruise/?p=77	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/indexb135.html	(from http://shtheme.net/demosd/cruise/)
21:45:58	95876/95876	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jul%202019%2014:45:55%20GMT	http://shtheme.net/demosd/cruise/?p=76	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index04cd.html	(from http://shtheme.net/demosd/cruise/)
21:45:59	2250/2250	---MC-	200	added ('OK')	application/json	date:Fri,%2012%20Jul%202019%2014:45:57%20GMT	http://shtheme.net/demosd/cruise/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fshtheme.net%2Fdemosd%2Fcruise%2F%3Fpage_id%3D153	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index8d81.json	(from http://shtheme.net/demosd/cruise/?page_id=153)
21:46:01	123418/123418	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:45:59%20GMT	http://shtheme.net/demosd/cruise/?tour=hilly-austria	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index6dee.html	(from http://shtheme.net/demosd/cruise/)
21:46:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jul%202019%2014:46:01%20GMT	http://shtheme.net/demosd/cruise/?p=153	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/indexd7d8.html	(from http://shtheme.net/demosd/cruise/?page_id=153)
21:46:03	123430/123430	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:45:59%20GMT	http://shtheme.net/demosd/cruise/?tour=wonderful-italy	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index3a37.html	(from http://shtheme.net/demosd/cruise/)
21:46:03	2343/2343	---MC-	200	added ('OK')	text/xml	date:Fri,%2012%20Jul%202019%2014:46:00%20GMT	http://shtheme.net/demosd/cruise/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fshtheme.net%2Fdemosd%2Fcruise%2F%3Fpage_id%3D153&format=xml	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/indexcc60.php	(from http://shtheme.net/demosd/cruise/?page_id=153)
21:46:03	123414/123414	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jul%202019%2014:45:59%20GMT	http://shtheme.net/demosd/cruise/?tour=amazing-bangkok	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/index318d.html	(from http://shtheme.net/demosd/cruise/)
21:46:25	102994/102994	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Dec%202018%2004:13:07%20GMT	http://shtheme.net/demosd/cruise/wp-content/uploads/2016/06/tour3-1.jpg	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/wp-content/uploads/2016/06/tour3-1.jpg	(from http://shtheme.net/demosd/cruise/?page_id=153)
21:46:31	174943/174943	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Dec%202018%2004:13:07%20GMT	http://shtheme.net/demosd/cruise/wp-content/uploads/2016/06/tour1-1.jpg	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/wp-content/uploads/2016/06/tour1-1.jpg	(from http://shtheme.net/demosd/cruise/?page_id=153)
21:46:32	122003/122003	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Dec%202018%2004:13:07%20GMT	http://shtheme.net/demosd/cruise/wp-content/uploads/2016/06/tour7.jpg	/home/audy/websites/cms_Travel/shtheme.net/demosd/cruise/wp-content/uploads/2016/06/tour7.jpg	(from http://shtheme.net/demosd/cruise/?page_id=153)
